,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-06-30,-0.0018643159866332,0.1011241222674534,False,Buy,0.6930232558139535
2022-07-01,0.004248676776886,0.1368774555554062,True,Buy,0.772093023255814
2022-07-02,0.0130000691413879,0.1073694484984519,False,Buy,0.7023255813953488
2022-07-03,-0.602,0.1102033597176186,True,Buy,0.7162790697674418
2022-07-04,0.0316023211479187,0.0714960941127793,False,Buy,0.5720930232558139
2022-07-05,-0.0217039008140563,0.0767206531463657,True,Buy,0.5906976744186047
2022-07-06,-0.0177405495643615,0.0160255973131173,True,Buy,0.3302325581395349
2022-07-07,-0.0761788506507873,-0.0241458867059061,False,Sell,0.8380952380952381
2022-07-08,0.0374293904304504,0.0155859605678414,True,Buy,0.5488372093023256
2022-07-09,-0.602,-0.0040040006297019,False,Sell,0.3761904761904762
2022-07-10,-0.602,0.044165575188509,False,Buy,0.4418604651162791
2022-07-11,0.0170088987350464,0.0710119447647932,False,Buy,0.5674418604651162
2022-07-12,0.0344473700523376,0.0792073967377053,True,Buy,0.6093023255813953
2022-07-13,0.0456906538009643,0.0416861800272034,True,Buy,0.6046511627906976
2022-07-14,-0.0461543221473693,0.0298217204924675,True,Buy,0.4
2022-07-15,-0.0141438264846801,0.0230777393399537,True,Buy,0.3581395348837209
2022-07-16,-0.059810878753662,-0.0161033119758009,False,Sell,0.7571428571428571
2022-07-17,-0.602,0.006099427030022,True,Buy,0.2930232558139535
2022-07-18,-0.03346413564682,-0.0962916861424608,True,Sell,0.7333333333333333
2022-07-19,-0.0291319508552551,-0.1177247357472054,False,Sell,0.8
2022-07-20,-0.602,-0.0738319296616796,True,Sell,0.6476190476190476
2022-07-21,0.0499134640693664,-0.090785643753302,False,Buy,0.627906976744186
2022-07-22,-0.0868696589469909,-0.0742028638518871,True,Sell,0.8952380952380953
2022-07-23,-0.602,-0.0836850851013705,True,Sell,0.6952380952380952
2022-07-24,-0.602,-0.1129933803482415,False,Sell,0.7952380952380952
2022-07-25,0.0053333024978637,-0.0190131221008009,False,Buy,0.3116279069767442
2022-07-26,0.0033920984268188,-0.0018523705286495,True,Buy,0.2837209302325581
2022-07-27,0.0182675700187683,-0.0824185621572662,True,Buy,0.4046511627906977
2022-07-28,-0.602,-0.1239688395664458,True,Sell,0.819047619047619
2022-07-29,-0.602,-0.1992606827058236,False,Sell,0.9619047619047619
2022-07-30,-0.602,-0.1942115429662453,False,Sell,0.9571428571428572
2022-07-31,0.0146720986366272,-0.1631620090051314,False,Buy,0.386046511627907
2022-08-01,0.0331776123046875,-0.146518711525172,False,Buy,0.48372093023255813
2022-08-02,-0.602,-0.1052518107374784,True,Sell,0.7761904761904762
2022-08-03,-0.602,-0.0993735424262073,True,Sell,0.7428571428571429
2022-08-04,0.0022467951774597,-0.1005619299175026,True,Buy,0.27906976744186046
2022-08-05,0.0409144740104675,-0.1522846070222058,False,Buy,0.5674418604651162
2022-08-06,-0.602,-0.1389947319825262,True,Sell,0.8714285714285714
2022-08-07,0.0133631210327148,-0.1855039115798207,True,Buy,0.35348837209302325
2022-08-08,-0.602,-0.1964310993785801,True,Sell,0.9619047619047619
2022-08-09,0.0282724480628967,-0.1887032242955415,True,Buy,0.4558139534883721
2022-08-10,-0.602,-0.2124159592615827,False,Sell,0.9761904761904762
2022-08-11,-0.0302532334327697,-0.1802340352604245,True,Sell,0.9523809523809523
2022-08-12,0.0087297539710998,-0.2206893600564319,False,Buy,0.3209302325581395
2022-08-13,0.0177503209114074,-0.1804382610860445,False,Buy,0.4046511627906977
2022-08-14,-0.602,-0.1345557285315425,False,Sell,0.8476190476190476
2022-08-15,0.0226173977851867,-0.1188801584666106,False,Buy,0.4232558139534884
2022-08-16,-0.602,-0.0900620676797843,False,Sell,0.7047619047619048
2022-08-17,-0.0414204020500182,-0.0521969815755111,False,Sell,0.6285714285714286
2022-08-18,-0.602,0.0038749778808562,False,Buy,0.2837209302325581
2022-08-19,0.0549719314575195,0.1222642727446776,False,Buy,0.7581395348837209
2022-08-20,0.0020427684783935,0.1195923211332539,True,Buy,0.7348837209302326
2022-08-21,-0.602,0.1063754293694947,False,Buy,0.7023255813953488
2022-08-22,-0.0053123850822448,0.1382186615857268,True,Buy,0.7767441860465116
2022-08-23,-0.0135682840347289,0.0979285318479976,False,Buy,0.6837209302325581
2022-08-24,-0.602,0.1151575781828246,False,Buy,0.7255813953488373
2022-08-25,-0.0754359979629516,0.1172510478606643,False,Buy,0.7348837209302326
2022-08-26,0.0199720244407654,0.2221521666614014,True,Buy,0.8883720930232558
2022-08-27,-0.0030083079338073,0.2168086934928692,False,Buy,0.8837209302325582
2022-08-28,0.0488736610412597,0.2587786595196581,True,Buy,0.9069767441860465
2022-08-29,-0.602,0.1601072030060508,False,Buy,0.8093023255813954
2022-08-30,-0.602,0.1963833203960485,True,Buy,0.8604651162790697
2022-08-31,-0.0284724254608154,0.1820385224612808,True,Buy,0.8372093023255814
2022-09-01,0.0332875232696533,0.1397694807731326,True,Buy,0.7813953488372093
2022-09-02,-0.602,0.1183064500138491,False,Buy,0.7348837209302326
2022-09-03,-0.602,0.1205503438707753,True,Buy,0.7488372093023256
2022-09-04,-0.602,0.0584076477429826,True,Buy,0.49767441860465117
2022-09-05,-0.602,0.0195560504367755,False,Buy,0.3488372093023256
2022-09-06,-0.0194326062202453,0.1001418106760347,True,Buy,0.6883720930232559
2022-09-07,-0.0022558588981628,0.0450904661101083,True,Buy,0.4418604651162791
2022-09-08,0.0086767654418945,-0.0402851223574423,True,Buy,0.31627906976744186
2022-09-09,-0.602,-0.0963455488802697,True,Sell,0.7333333333333333
2022-09-10,-0.602,-0.122819731438853,True,Sell,0.819047619047619
2022-09-11,-0.602,-0.1457633754748976,False,Sell,0.8857142857142857
2022-09-12,-0.602,-0.10203225848976,False,Sell,0.7619047619047619
2022-09-13,0.0330839734077453,-0.03651402442827,True,Buy,0.4790697674418605
2022-09-14,-0.602,-0.0839783428269379,True,Sell,0.6952380952380952
2022-09-15,-0.602,-0.0828517253065069,True,Sell,0.6904761904761905
2022-09-16,0.0153254251480102,-0.0899747969072508,True,Buy,0.39069767441860465
2022-09-17,-0.602,-0.140180192843539,False,Sell,0.8714285714285714
2022-09-18,0.052082179069519,-0.0536597397967839,False,Buy,0.6465116279069767
2022-09-19,0.0423642973899841,-0.0241362047086217,False,Buy,0.5813953488372093
2022-09-20,-0.602,0.0358242117604281,False,Buy,0.413953488372093
2022-09-21,-0.602,0.061091074696608,True,Buy,0.5255813953488372
2022-09-22,0.0454909782409668,-0.005087094276182,True,Buy,0.6
2022-09-23,-0.602,-0.046722105647262,True,Sell,0.5571428571428572
2022-09-24,0.0145136098861694,-0.0540971897703128,True,Buy,0.3767441860465116
2022-09-25,0.0242388229370117,-0.0840595889893255,True,Buy,0.4325581395348837
2022-09-26,-0.0138167757987975,-0.0867053008212807,True,Sell,0.7
2022-09-27,-0.007532956123352,-0.1097144084789143,False,Sell,0.7761904761904762
2022-09-28,0.0352186541557312,-0.0674772369992201,True,Buy,0.5162790697674419
2022-09-29,0.0135851483345031,-0.0760251460582207,False,Buy,0.3627906976744186
2022-09-30,0.0402461867332458,-0.0342400015544084,False,Buy,0.5627906976744186
2022-10-01,-0.0183272976875304,-0.0106213197692739,False,Sell,0.4857142857142857
2022-10-02,0.0013927798271179,0.0248834356764455,True,Buy,0.3813953488372093
2022-10-03,0.0423183422088623,-0.0172856865839825,True,Buy,0.5767441860465117
