,Volume,dfMLRPerDiff,WinReal,Strategy,Confidence
2022-08-16,-0.602,-0.1194173010944444,False,Sell,0.8251121076233184
2022-08-17,-0.0414204020500182,-0.0873173052407106,False,Sell,0.726457399103139
2022-08-18,-0.602,-0.0395225470951892,False,Sell,0.6143497757847534
2022-08-19,0.0549719314575195,0.0950859259392897,True,Buy,0.6881188118811881
2022-08-20,0.0020427684783935,0.080232850580642,True,Buy,0.6287128712871287
2022-08-21,-0.602,0.0556479333251578,False,Buy,0.48514851485148514
2022-08-22,-0.0053123850822448,0.0621950025749769,True,Buy,0.5099009900990099
2022-08-23,-0.0135682840347289,0.0479982379407053,False,Buy,0.4405940594059406
2022-08-24,-0.602,0.0650449918132805,True,Buy,0.5396039603960396
2022-08-25,-0.0754359979629516,0.0405101588710508,False,Buy,0.40594059405940597
2022-08-26,0.0199720244407654,0.1176032244704019,True,Buy,0.7475247524752475
2022-08-27,-0.0030083079338073,0.0868200932859777,False,Buy,0.6435643564356436
2022-08-28,0.0488736610412597,0.1390101802710499,True,Buy,0.7920792079207921
2022-08-29,-0.602,0.066969811941896,True,Buy,0.5495049504950495
2022-08-30,-0.602,0.070361714507765,False,Buy,0.5693069306930693
2022-08-31,-0.0284724254608154,0.0766185588721426,True,Buy,0.6089108910891089
2022-09-01,0.0332875232696533,0.049795270298079,False,Buy,0.4900990099009901
2022-09-02,-0.602,0.0444117450442516,True,Buy,0.4158415841584158
2022-09-03,-0.602,-0.0299689637442857,True,Sell,0.57847533632287
2022-09-04,-0.602,-0.0829529393435025,False,Sell,0.7174887892376681
2022-09-05,-0.602,-0.0770362593575199,False,Sell,0.6995515695067265
2022-09-06,-0.0194326062202453,-0.0215779644102689,True,Sell,0.5919282511210763
2022-09-07,-0.0022558588981628,-0.0555073882758077,False,Sell,0.6367713004484304
2022-09-08,0.0086767654418945,-0.055949680984901,True,Buy,0.31683168316831684
2022-09-09,-0.602,-0.0984205927259581,True,Sell,0.757847533632287
2022-09-10,-0.602,-0.1120353489296531,False,Sell,0.8026905829596412
2022-09-11,-0.602,-0.101461654235672,False,Sell,0.7668161434977578
2022-09-12,-0.602,-0.0716310796692835,False,Sell,0.6771300448430493
2022-09-13,0.0330839734077453,-0.0136267753627223,True,Buy,0.48514851485148514
